,Trial#,Optimal,Obj_PartWeight,Obj_Warp-ThickWall,Obj_Warp-ThinWall,Obj_WMAPE,Sugg-rDiffPSP-P-P2,Sugg-rDiffPSP-P-P3,Sugg-rDiffPSP-P-P4,Sugg-rDiffPSP-P-P5,Sugg-rDiffPSP-P-t1,Sugg-rDiffPSP-P-t2,Sugg-rDiffPSP-P-t3,Sugg-rDiffPSP-P-t4,Sugg-rDiffPSP-P-t5,Sugg-rDiffPSP-P-t6,Sugg-rDiffPSP-T-T1,Sugg-rDiffPSP-T-T2,Sugg-rDiffPSP-T-t1,Sugg-rDiffPSP-T-t2,Sugg-rDiffPSP-T-t3,Pred_PartWeight (g),Pred_Warp-ThickWall (mm),Pred_Warp-ThinWall (mm),Opt_ClntTemp,Opt_InjSpd,Opt_PackPres,Opt_PackTime,Feas-DiffPSP-P-t1,Feas-DiffPSP-P-t2,Feas-DiffPSP-P-t3,Feas-DiffPSP-P-t4,Feas-DiffPSP-P-t5,Feas-DiffPSP-P-t6,Feas-DiffPSP-P-P1,Feas-DiffPSP-P-P2,Feas-DiffPSP-P-P3,Feas-DiffPSP-P-P4,Feas-DiffPSP-P-P5,Feas-DiffPSP-P-P6,Feas-DiffPSP-T-t1,Feas-DiffPSP-T-t2,Feas-DiffPSP-T-t3,Feas-DiffPSP-T-T1,Feas-DiffPSP-T-T2,Feas-DiffPSP-T-T3
2814,2814,False,0.01771604381321709,0.02082381110924941,0.0012874525331697706,0.09901604513596098,0.05723939288787078,0.2851499160428149,0.02859863334540707,-0.027323184831390165,0.005058086522651934,0.02022864394997739,0.005312830468201763,0.007601847631556286,0.04148975794260768,0.05030033749413412,0.15269109176453613,0.06552919466310975,0.025148075466307387,0.006226237063048697,0.13334195735690194,37.733444,-1.5159734,0.12430354,0.5035550943713227,0.44200881769695444,0.49501096303961656,0.05046944578827601,0.0053975973,0.018140197,0.0046968856,0.004629243,0.041278288,0.06243793,0.002605223,0.055182647,0.2765818,0.020988252,-0.025083512,-0.32601854,0.024121374,0.007219728,0.1466011,0.20808376,0.0585652,-0.038224325
2815,2815,False,0.02568654967966863,0.012050294777849219,0.01043106471239008,0.07502959518286033,0.05726201637394129,0.2679043223712144,0.01755828068924948,-0.030764270860358423,0.005175718688267315,0.015730558917949795,0.0052358144647305024,0.002279384245954612,0.06373717551886596,0.06761502142980097,0.15269109176453613,0.055686214930071344,0.027176391522078895,0.006075288616734502,0.13164423595710276,38.063423,-0.87726146,1.0071193,0.3364416850218697,0.6109846316708689,0.4893839195049137,0.06560311841194678,0.0070644487,0.011574416,0.0038768188,0.0042162836,0.061094135,0.06112226,0.005243386,0.057843465,0.26719284,0.020861551,-0.028253134,-0.314385,0.01829942,0.0064065717,0.1313191,0.15187573,0.065948226,-0.0431928
2816,2816,True,0.027997021513860583,0.006307767151476263,0.010227254485293782,0.13111198923597492,0.048352480398230535,0.2851499160428149,0.055335258675564054,-0.0451315676971854,0.005058086522651934,0.014472373974383258,0.005312830468201763,0.007423277142716697,0.06373717551886596,0.06957067228208169,0.14637093512666643,0.05852629662039029,0.021578944785224125,0.006226237063048697,0.13164423595710276,38.159077,-0.45920545,0.9874414,0.3438543732283639,0.5246374297050641,0.4991400664154933,0.06666602634340812,0.007319132,0.014033152,0.004346196,0.0041896887,0.059198648,0.063300766,0.005001704,0.058208767,0.27688146,0.019457776,-0.025758795,-0.32529438,0.021241447,0.006478008,0.1335125,0.15501738,0.06477585,-0.042320248
2817,2817,False,0.023833749374905646,0.013827221406685127,0.0063674404237135775,0.09441588076005235,0.05726201637394129,0.2851499160428149,0.04504152243168298,-0.027323184831390165,0.00511088337043989,0.02100348684577485,0.004696569923084094,0.007423277142716697,0.05198528198562695,0.06037610522306886,0.15269109176453613,0.05300724276799329,0.0256525250597666,0.005876993164124303,0.16192061035950112,37.986717,-1.0066217,0.6147764,0.3420976074872122,0.5773525002312788,0.49792084518252705,0.058735379220056984,0.007047767,0.012689573,0.004126536,0.0043887943,0.05207391,0.06036903,0.0050057834,0.058191378,0.27412188,0.02131996,-0.027820524,-0.32250738,0.019617248,0.0066249147,0.13261378,0.15403546,0.065368816,-0.042852342
2818,2818,False,0.031393299932065216,0.015000638725993398,0.007391526006405246,0.10793867618978167,0.05726201637394129,0.2851499160428149,0.01755828068924948,-0.0451315676971854,0.005058086522651934,0.02100348684577485,0.004696569923084094,0.002279384245954612,0.06373717551886596,0.06368439057662686,0.15269109176453613,0.0619085666566988,0.021578944785224125,0.006075288616734502,0.16192061035950112,38.299683,-1.0920465,0.71365184,0.3083275385825572,0.6205969332805242,0.4980324085086108,0.06589177512519438,0.0075233374,0.010635046,0.004013982,0.0043607466,0.06230471,0.06157177,0.0061393855,0.058351956,0.27334678,0.021101514,-0.028228164,-0.3211144,0.017987061,0.00673414,0.12946878,0.14298134,0.06714296,-0.044155367
2819,2819,False,0.02380149951879529,0.026158497228727238,0.0030700741253758515,0.09655636448376648,0.05726201637394129,0.1374994973331374,0.01755828068924948,-0.0451315676971854,0.005305619295999144,0.02100348684577485,0.004549964145694204,0.005224943571040863,0.06373717551886596,0.03632066318311826,0.15269109176453613,0.06552919466310975,0.0256525250597666,0.006226237063048697,0.16192061035950112,37.985382,-1.9043386,-0.29641566,0.5586037643148938,0.3853936151781322,0.32597307869344333,0.06486063391150261,0.0067837257,0.019977745,0.005134447,0.004562904,0.05988078,0.037702642,0.0031162975,0.0495693,0.13887371,0.019554053,-0.030997265,-0.17304717,0.027397575,0.0059008785,0.16026986,0.23089261,0.05429038,-0.034594864
2820,2820,False,0.021914975078785478,0.013008694072346111,0.009772707180060729,0.08006592765798891,0.048352480398230535,0.27365029035501476,0.01755828068924948,-0.021035744126243407,0.0052949440731577275,0.014472373974383258,0.004696569923084094,0.004369436272469682,0.06522079082293294,0.05030033749413412,0.14637093512666643,0.05925473925748058,0.0256525250597666,0.005876993164124303,0.1350023148370539,37.90728,-0.9470329,0.9435549,0.3182844645171813,0.5723267749768166,0.4829746864490232,0.06660010078147453,0.00711816,0.012835295,0.0040574945,0.003861133,0.0616509,0.060144983,0.0051632216,0.058001623,0.26209214,0.019539265,-0.027504671,-0.30868852,0.019814607,0.0060851276,0.13112104,0.14632119,0.06602548,-0.04284362
2821,2821,False,0.024341454252528684,0.01627277705695603,0.009373978343669273,0.12352340590078821,0.048352480398230535,0.19259094788961512,0.021498969221910164,-0.027323184831390165,0.005302775123317112,0.014472373974383258,0.00434275939318352,0.007423277142716697,0.06373717551886596,0.06957067228208169,0.14762363143343413,0.055686214930071344,0.0256525250597666,0.005454645472301954,0.13164423595710276,38.007736,-1.1846582,0.9050576,0.3282807133390443,0.622351304363067,0.461356002784617,0.06656333342579598,0.0065793637,0.011867878,0.0036517582,0.0036432296,0.06365827,0.05707241,0.004710435,0.057113506,0.24367636,0.020092238,-0.029588498,-0.28827456,0.018054176,0.0057777576,0.13076547,0.14874075,0.066118784,-0.042711303
2822,2822,True,0.013792065606600996,0.017278179690078065,0.002844303090111818,0.13338977307705016,0.05862489295927456,0.2851499160428149,0.07463974970617912,-0.027323184831390165,0.00511088337043989,0.020889438406923665,0.005312830468201763,0.007423277142716697,0.04148975794260768,0.05030033749413412,0.15269109176453613,0.05852629662039029,0.021578944785224125,0.005876993164124303,0.13585417811158346,37.57099,-1.2578515,0.27461746,0.4631975608318716,0.5400164712708315,0.48911298607096537,0.05009089846661549,0.0054282043,0.015144116,0.003995408,0.004566066,0.041502163,0.060025238,0.0029463796,0.05605202,0.2691835,0.022495365,-0.02795101,-0.31770378,0.021003917,0.006584976,0.14149813,0.19435646,0.060661793,-0.0397194
2823,2823,False,0.007557246996008832,0.033089682296082217,0.004857144844711043,0.052508580822661556,0.052242731081625735,0.1374994973331374,0.012117628359338306,-0.027323184831390165,0.0052033647107634145,0.019740082444778154,0.004549964145694204,0.004369436272469682,0.048129735461480236,0.03632066318311826,0.23235861026532528,0.06552919466310975,0.021578944785224125,0.0055644239827382855,0.16535423135771285,37.31287,-2.4089289,-0.46895733,0.5497781390194761,0.4728573563345568,0.33326015419836114,0.053603408300247894,0.0060780738,0.017356303,0.004399138,0.004550509,0.0470124,0.035657197,0.0027587144,0.05077243,0.1419655,0.0226329,-0.03462482,-0.17725077,0.023969248,0.0052929595,0.15669142,0.22729889,0.0556842,-0.03544554
2824,2824,False,0.007612624606072615,0.015307057362336379,0.004228232192104188,0.19200367902045798,0.0507333143488922,0.21517871967529834,0.07080617469861392,-0.027323184831390165,0.005302775123317112,0.0212448801089506,0.004549964145694204,0.007423277142716697,0.06373717551886596,0.022561053205240295,0.14762363143343413,0.052911677751003854,0.021756116908496107,0.006075288616734502,0.1349101399901973,37.315163,-1.1143538,0.40823582,0.32136569676807303,0.588770799968984,0.4274489225231165,0.0666008305293043,0.006036455,0.013568096,0.003660506,0.0030703563,0.063611776,0.05152701,0.0039406447,0.056080338,0.21559678,0.01909152,-0.030395892,-0.2575865,0.01942971,0.0052441023,0.1312916,0.14622603,0.06569266,-0.041810952
2825,2825,False,0.009950647031627416,0.019939785802757348,0.005003161716806895,0.15039955800682403,0.05726201637394129,0.2851499160428149,0.01755828068924948,-0.04082763609651909,0.0052033647107634145,0.02100348684577485,0.0035504442696594144,0.002279384245954612,0.06373717551886596,0.03632066318311826,0.23235861026532528,0.052911677751003854,0.0256525250597666,0.00568828917806877,0.16192061035950112,37.411957,-1.4516164,0.48305526,0.5976582181914681,0.5198907467101327,0.49552560318255584,0.06653685391835512,0.0038994271,0.0145742865,0.004820161,0.0046340786,0.05991447,0.06918649,0.004288382,0.05149912,0.27898806,0.022679355,-0.026160013,-0.32678378,0.021965174,0.008024711,0.15172128,0.24463649,0.056133904,-0.037815135
2826,2826,True,0.014352844533137078,0.01083048572252085,0.005182885926106876,0.1690566888803267,0.05726201637394129,0.2829999308884539,0.027936457045705475,-0.027323184831390165,0.005302775123317112,0.02100348684577485,0.005312830468201763,0.007423277142716697,0.06373717551886596,0.02650995915471739,0.15269109176453613,0.055686214930071344,0.02890998850813615,0.0064028409062077685,0.13164423595710276,37.594208,-0.78845936,0.50040764,0.3511477828291158,0.44558760229310795,0.4963300158428967,0.06666284443226173,0.007244611,0.016510788,0.0046817674,0.0038370714,0.05833935,0.06361296,0.004589225,0.058151405,0.27584568,0.01777171,-0.024049051,-0.32427844,0.02419398,0.0063098297,0.13556258,0.15783171,0.063467875,-0.04116503
2827,2827,False,0.03240907825709541,0.010619871727712862,0.0074933514824684026,0.15007852332261729,0.052242731081625735,0.2829999308884539,0.019089056015460692,-0.0451315676971854,0.00511088337043989,0.0212448801089506,0.0052358144647305024,0.007423277142716697,0.06373717551886596,0.06761502142980097,0.15269109176453613,0.055686214930071344,0.024672726166770825,0.006229534419808609,0.16638565717361048,38.341736,-0.77312666,0.7234831,0.46598712028924716,0.5326367459108827,0.4724836090765183,0.06620637702751993,0.005696358,0.0153568955,0.0039722216,0.004103709,0.058494635,0.06258512,0.0030131033,0.05541669,0.2578307,0.019984895,-0.026764054,-0.30397746,0.021095313,0.006006472,0.14196773,0.19602497,0.060322076,-0.039238207
2828,2828,False,0.012302306539194596,0.02157484600832174,0.004085826170006174,0.12322461612117688,0.052879641246255916,0.2851499160428149,0.061530473531373815,-0.018945024958791825,0.005302775123317112,0.019612120883182503,0.005312830468201763,0.004369436272469682,0.03388390088253665,0.06072467054401606,0.15269109176453613,0.05852629662039029,0.0256525250597666,0.0054115221682154374,0.13334195735690194,37.509315,-1.5706488,0.39448652,0.5827190042708748,0.5774924894421859,0.4919102450039204,0.03955366695269256,0.0030412022,0.013439446,0.0039026146,0.004828714,0.03416053,0.060461625,0.0034773415,0.052713245,0.27058125,0.026500959,-0.030651446,-0.31959647,0.020695902,0.007446736,0.14925632,0.23774098,0.056879714,-0.03798723
2829,2829,True,0.0034767187735884665,0.024374258387219776,0.0018267482441981675,0.06357409948195515,0.05723939288787078,0.2679043223712144,0.02859863334540707,-0.027323184831390165,0.00511088337043989,0.014472373974383258,0.005312830468201763,0.007601847631556286,0.04148975794260768,0.05030033749413412,0.2221819337086653,0.0541737371432288,0.021578944785224125,0.005876993164124303,0.13334195735690194,37.143936,-1.774446,0.17637254,0.5275769827751086,0.5064060251889461,0.4849623667556336,0.04939409321931298,0.0046720374,0.0163276,0.004248372,0.004589539,0.041274756,0.06103771,0.0026452849,0.054380607,0.26737058,0.022497982,-0.027379448,-0.31554958,0.022302853,0.006844446,0.14717786,0.21721233,0.05814049,-0.0380624
2830,2830,True,0.011668458652957051,0.020598893637185568,0.0015472070902879222,0.09620145391942782,0.04801111220383606,0.2851499160428149,0.02859863334540707,-0.027323184831390165,0.00511088337043989,0.014472373974383258,0.005312830468201763,0.007601847631556286,0.04148975794260768,0.05030033749413412,0.15269109176453613,0.05852629662039029,0.025148075466307387,0.005876993164124303,0.13334195735690194,37.483074,-1.4995995,0.14938284,0.4619830113394002,0.437281109287409,0.49913526272435266,0.05059791830258117,0.005938465,0.018057609,0.0046897237,0.0045662224,0.040678434,0.06196697,0.0028320877,0.056312144,0.2792772,0.020565297,-0.024875013,-0.32915446,0.024245236,0.0071086846,0.14356579,0.19360758,0.059899945,-0.039042193
2831,2831,False,0.003472111651286987,0.029138978366013413,0.004840811134804598,0.1336669738412811,0.052242731081625735,0.1907116947100474,0.05872584924510044,-0.0451315676971854,0.00511088337043989,0.02100348684577485,0.005055824556278583,0.007423277142716697,0.04148975794260768,0.03632066318311826,0.23235861026532528,0.06661513279855101,0.024672726166770825,0.006229534419808609,0.13093679268460268,37.143745,-2.1213176,-0.46738032,0.5419487465085787,0.4503346972562657,0.38417216364036205,0.04941657470101327,0.005224088,0.019224914,0.004331928,0.003991628,0.04323901,0.044803068,0.001684838,0.052346013,0.18489888,0.020421397,-0.030575227,-0.2240504,0.024882138,0.0048923157,0.15398735,0.22336407,0.05598005,-0.03533344
2832,2832,False,0.021895072310443086,0.01475688684117663,0.00693055461071613,0.195480825876,0.05726201637394129,0.2829999308884539,0.06370998418582441,-0.027323184831390165,0.005058086522651934,0.014472373974383258,0.00434275939318352,0.002279384245954612,0.06522079082293294,0.03532932541818068,0.15269109176453613,0.05852629662039029,0.021578944785224125,0.0054115221682154374,0.16599009039688817,37.906456,-1.0743014,0.66914505,0.5066703787765559,0.6193226223726622,0.4995737287594364,0.06620638392425506,0.0048789773,0.011329628,0.0036674165,0.0047786273,0.06015106,0.06734954,0.004400962,0.05438526,0.27899215,0.023894025,-0.028579185,-0.32750157,0.01826645,0.007281661,0.14156505,0.2107387,0.060014095,-0.040529747
2833,2833,False,0.01387886379076087,0.023991185557711257,0.0005269309111298335,0.09250167240500944,0.05237930732138706,0.2851499160428149,0.01755828068924948,-0.027323184831390165,0.00511088337043989,0.014472373974383258,0.00434275939318352,0.007423277142716697,0.0306198508826196,0.07022530399988935,0.15269109176453613,0.05852629662039029,0.0256525250597666,0.005876993164124303,0.13334195735690194,37.574585,-1.7465583,0.05087518,0.4011355894043511,0.5064368583840152,0.49964394108964055,0.03919294384667611,0.00609708,0.016024202,0.004325206,0.004620239,0.029174898,0.05652138,0.0032140082,0.05777189,0.2758841,0.022602133,-0.027809793,-0.3258916,0.022324003,0.006835457,0.13832639,0.17296182,0.062495787,-0.040712938
2834,2834,True,0.01926182548780948,0.009572518232104543,0.014962299323217786,0.11664451328823894,0.05726201637394129,0.2829999308884539,0.06301949131615983,-0.027323184831390165,0.00511088337043989,0.02100348684577485,0.00434275939318352,0.004369436272469682,0.06522079082293294,0.07221012101704102,0.23475899729761318,0.05403745073174418,0.021578944785224125,0.006075288616734502,0.13164423595710276,37.79744,-0.6968793,1.44461,0.5788812595850936,0.609577522377513,0.4851019701682876,0.06518731091915202,0.0035367403,0.01162744,0.003890338,0.00443992,0.06007494,0.0666955,0.004519756,0.052020106,0.2682099,0.024299666,-0.029498309,-0.31490752,0.019451965,0.007281538,0.14797209,0.23830707,0.057088964,-0.038572405
2835,2835,False,0.03413767054461051,0.006057389981144077,0.01062479616754849,0.17532754925062874,0.05726201637394129,0.2829999308884539,0.07174098104965476,-0.0451315676971854,0.005017158861785403,0.019677922547738314,0.005312830468201763,0.007423277142716697,0.06373717551886596,0.07022530399988935,0.15269109176453613,0.06552919466310975,0.021578944785224125,0.006226237063048697,0.13334195735690194,38.4133,-0.440978,1.0258241,0.5015478471338105,0.576753079858676,0.48930220410019626,0.06577060437677111,0.0051288176,0.013280456,0.0038636108,0.004537817,0.058640063,0.06568604,0.0037123682,0.05462058,0.2713815,0.022281826,-0.02762906,-0.31899312,0.019641932,0.0068051517,0.14283065,0.20881753,0.059707,-0.039688423
2836,2836,False,0.02165218482270909,0.015625179141432376,0.013382212600826539,0.10001784058028818,0.048352480398230535,0.2679043223712144,0.06106834091635313,-0.030764270860358423,0.005302775123317112,0.014472373974383258,0.00434275939318352,0.002279384245954612,0.06373717551886596,0.07022530399988935,0.2221819337086653,0.0619085666566988,0.021578944785224125,0.0054115221682154374,0.13585417811158346,37.8964,-1.137513,1.2920526,0.5497482121243509,0.6092781525982034,0.4814434486998696,0.0647097496675419,0.0040740017,0.012009979,0.0037146998,0.00441245,0.05913735,0.0653495,0.0040740063,0.053038374,0.2648423,0.023653492,-0.0294049,-0.3113955,0.019185048,0.006875921,0.14585088,0.22709377,0.058068298,-0.038898066
