,Trial#,Optimal,Obj_PartWeight,Obj_Warp-ThickWall,Obj_Warp-ThinWall,Obj_WMAPE,Sugg-rDiffPSP-P-P2,Sugg-rDiffPSP-P-P3,Sugg-rDiffPSP-P-P4,Sugg-rDiffPSP-P-P5,Sugg-rDiffPSP-P-t1,Sugg-rDiffPSP-P-t2,Sugg-rDiffPSP-P-t3,Sugg-rDiffPSP-P-t4,Sugg-rDiffPSP-P-t5,Sugg-rDiffPSP-P-t6,Sugg-rDiffPSP-T-T1,Sugg-rDiffPSP-T-T2,Sugg-rDiffPSP-T-t1,Sugg-rDiffPSP-T-t2,Sugg-rDiffPSP-T-t3,Pred_PartWeight (g),Pred_Warp-ThickWall (mm),Pred_Warp-ThinWall (mm),Opt_ClntTemp,Opt_InjSpd,Opt_PackPres,Opt_PackTime,Feas-DiffPSP-P-t1,Feas-DiffPSP-P-t2,Feas-DiffPSP-P-t3,Feas-DiffPSP-P-t4,Feas-DiffPSP-P-t5,Feas-DiffPSP-P-t6,Feas-DiffPSP-P-P1,Feas-DiffPSP-P-P2,Feas-DiffPSP-P-P3,Feas-DiffPSP-P-P4,Feas-DiffPSP-P-P5,Feas-DiffPSP-P-P6,Feas-DiffPSP-T-t1,Feas-DiffPSP-T-t2,Feas-DiffPSP-T-t3,Feas-DiffPSP-T-T1,Feas-DiffPSP-T-T2,Feas-DiffPSP-T-T3
94,94,False,0.003748999701605903,0.03155662135763483,0.0063225995809040435,0.14522284587874326,0.051884370044711636,0.2166802034803803,0.043985133209525,-0.03773328595527323,0.005001802495534859,0.017389339470744378,0.004667755114184498,0.0020149139246218102,0.041525925543788894,0.02161112829335545,0.21474596214984132,0.06255280804656543,0.020293854110584326,0.005362682121270073,0.14672247726186657,36.84479,-2.297322,-0.610447,0.4773838809263718,0.5942780803856405,0.4185694286197789,0.046219292900347105,0.004702585,0.014454778,0.003354751,0.0038190316,0.04027841,0.048175186,0.0020998893,0.054562114,0.20941256,0.023072898,-0.03325972,-0.2514708,0.019691397,0.0048587136,0.14330783,0.19980486,0.05986502,-0.03833837
95,95,False,0.01473394568991546,0.022645959487328164,0.008192606258738048,0.11146938180097153,0.05415796237212632,0.21061910253081562,0.058263614498271526,-0.038488577797716056,0.005109796399539812,0.018217914978245053,0.0046034117794192175,0.002839989310640838,0.06259809557522661,0.05260065094578602,0.2451242513880723,0.0632101297185158,0.023181814261780648,0.005525327921470584,0.13691517429021308,37.609985,-1.6486259,0.79099613,0.5547780331102992,0.39717934756333967,0.3990562620032039,0.06649249756652185,0.0056694318,0.02063286,0.0049367105,0.0037233457,0.061191477,0.05296976,0.0021569608,0.051749274,0.20091541,0.016872834,-0.02622244,-0.24024251,0.026745692,0.005387839,0.15597185,0.22880909,0.055094816,-0.034788653
96,96,False,0.023228373504491244,0.023786700688875638,0.006682649293382942,0.13130829461567647,0.05026255969681805,0.16407248237794608,0.05477171112983796,-0.019030277016682837,0.005066676358873327,0.014970361374751249,0.005055824556278583,0.005643258633104516,0.05948924262344637,0.0576755430740529,0.17878061097592934,0.06381460574911584,0.021151426103527056,0.005630564332036107,0.15002675193623316,37.961655,-1.7316718,0.6452098,0.5133523177520534,0.59155682843778,0.36328703852551986,0.06660608236250043,0.005409198,0.013344646,0.0034545274,0.0038834997,0.060329895,0.044238783,0.0031062076,0.052034624,0.1663766,0.022315755,-0.03515055,-0.20322631,0.019603856,0.0051070563,0.14842488,0.21430324,0.05822749,-0.037213057
97,97,False,0.0009167251955483847,0.03411973243231302,0.0069200869115259534,0.09876112182863574,0.050752955263982706,0.14529324860727674,0.02189925567169022,-0.01970441576801163,0.005098539419023801,0.018796070157261792,0.004824337349147745,0.004932045314203813,0.029212850805089556,0.04649427206242434,0.1907816461404176,0.06667607651819171,0.01970946690573852,0.005902006419731846,0.13421807854152526,37.037952,-2.4839165,-0.6681344,0.4734501971191595,0.4519755987815277,0.4102125733588151,0.03579039382248745,0.004918823,0.0198537,0.004063579,0.0037340615,0.028683001,0.044208795,0.0008681258,0.05464226,0.20364259,0.020958973,-0.030330902,-0.24600574,0.024765128,0.00469983,0.14672095,0.19732444,0.058485243,-0.036845587
98,98,False,0.019145818148258227,0.022383296227717137,0.004665221901275777,0.13229582296890258,0.04942081057662929,0.28388061093491723,0.022584827535837723,-0.031944881009254134,0.005326972718188252,0.014627555074942273,0.0037065466736379933,0.005280866668753811,0.0607132172781131,0.03671993767362723,0.23235861026532528,0.06650774805390283,0.028539556333742416,0.006004215254119741,0.16517118100505096,37.792637,-1.629504,0.45042717,0.5743988067207335,0.514454093234424,0.46799619135068865,0.06430186478079858,0.0043414924,0.01575742,0.0044593518,0.004222464,0.05760581,0.06392923,0.003275874,0.052371234,0.2561289,0.021106916,-0.027006881,-0.30139223,0.022341538,0.0066759475,0.15136573,0.23604773,0.056369312,-0.0369915
99,99,False,0.01563850808258794,0.025985692883585838,0.0063590451511677405,0.13256291172467902,0.05161823864626996,0.17190472638566776,0.04907331708331905,-0.020683089607771436,0.005107026178345611,0.019811567899714656,0.005664348510912512,0.003001043092937212,0.049124389585379874,0.06541141682684344,0.20994428642733934,0.05829234660971092,0.02840151274662682,0.006400200028908381,0.1402635544442753,37.647434,-1.8917584,0.6139658,0.5063322069783057,0.49177014827442767,0.45161736767530686,0.05730405632443898,0.0051167253,0.01743137,0.0041390364,0.003964655,0.049657606,0.057852894,0.002132629,0.054375343,0.24094853,0.019943897,-0.02739563,-0.2855571,0.022945497,0.0056436323,0.14700772,0.21020654,0.05822928,-0.037374172
100,100,True,0.019412201959729772,0.016133904784590335,3.1210833235394455e-06,0.20334241754618254,0.05726201637394129,0.2829999308884539,0.061530473531373815,-0.0451315676971854,0.005302775123317112,0.01553216343664078,0.005312830468201763,0.005224943571040863,0.06003715514566919,0.02650995915471739,0.15269109176453613,0.05852629662039029,0.0256525250597666,0.0054115221682154374,0.16599009039688817,37.803665,-1.1745483,-0.0003013406,0.5373038336382553,0.5755353926274267,0.4967892172966626,0.06647076190243528,0.0045952145,0.0129132755,0.004043218,0.0046990663,0.05953747,0.06784012,0.004095574,0.053552337,0.27810282,0.023151238,-0.027491216,-0.3263266,0.019813966,0.007380184,0.1451881,0.22200254,0.058564436,-0.039388314
101,101,False,0.02561292786529099,0.018454180968986763,0.007323058141691582,0.14834865713849843,0.052242731081625735,0.18653479417138819,0.03633695428574142,-0.0377489751168544,0.00518110210216007,0.012739766630031492,0.005312830468201763,0.007239553866335853,0.06003715514566919,0.07176515626623409,0.16809775711627853,0.05852629662039029,0.0256525250597666,0.006467792483081766,0.13164423595710276,38.060375,-1.3434644,0.70704126,0.3756754574040714,0.5650985107057367,0.392399289241923,0.06505016181345857,0.0055563655,0.014975524,0.0035443488,0.0031511039,0.060280595,0.04635787,0.0027393745,0.054501522,0.18777753,0.01973537,-0.031911574,-0.22746886,0.020228703,0.004956197,0.13617307,0.1640745,0.06319232,-0.040042203
102,102,True,0.00463384361082805,0.029127784482725374,3.684526246671909e-06,0.04314490120547282,0.052242731081625735,0.19844113565796723,0.030221536176067928,-0.032447879456639205,0.005649504148569902,0.016705158005434297,0.004437163564179961,0.0027461851551264715,0.045511785315412286,0.046101600078830754,0.21406594328891346,0.05898004244480508,0.023164279864819018,0.006494925894586296,0.13921019831048773,37.19184,-2.1205027,0.000355741,0.5531905882836121,0.5098564452212528,0.39768109983849276,0.05187524505277934,0.0048161317,0.016998429,0.0040304107,0.0039698705,0.045520674,0.047967784,0.0021361737,0.052422002,0.19574785,0.021440618,-0.031532098,-0.23556384,0.022861084,0.0049518906,0.15299158,0.22815551,0.056265958,-0.03575702
103,103,False,0.00885470477855148,0.020290125202346635,0.007730164964973217,0.1474562079531548,0.05444124118885797,0.24503899603451587,0.04052446254513291,-0.015703444379476794,0.0051977044249233995,0.021593881884723814,0.004831044316948031,0.0038492937457609558,0.06519342606327343,0.028853653649467147,0.2233137567144744,0.05467737197964202,0.02158671340917102,0.006326588400522042,0.15654397155235555,37.366585,-1.4771211,0.7463474,0.587783636660604,0.443740769131587,0.4502974223120119,0.06665258157894147,0.0047918577,0.01846676,0.005036252,0.003987834,0.060585033,0.06238792,0.0028971648,0.05173728,0.24352436,0.01864363,-0.025227372,-0.28690484,0.024825111,0.006449636,0.15548351,0.24105555,0.05513741,-0.03559513
104,104,False,0.014583200648211052,0.026560235809493852,0.002723492099360936,0.19726027611042674,0.050798201386811286,0.15514213696059737,0.05959045776851133,-0.023620937206049478,0.005500681185486497,0.016705158005434297,0.0030804259351019775,0.007006044518646599,0.04099247015560799,0.07072048764508947,0.16890757367853204,0.059698496774895166,0.024233089214938767,0.0057658937544734605,0.13164423595710276,37.603745,-1.9335852,0.26295316,0.3825381485636718,0.41662777899524295,0.4893945777484935,0.04945214685878398,0.0064492766,0.018493537,0.0047087506,0.0038993396,0.039922647,0.058313057,0.0032837251,0.05777626,0.2696175,0.019004067,-0.025124036,-0.3183635,0.025584238,0.006358642,0.1387694,0.1673991,0.06189145,-0.039860297
